Masterformat Section Code,Section Name,ID,Name,Crew,Daily Output,Labor-Hours,Unit,Material,Labor,Equipment,Total,Total Incl O&P
03 35 43.10,0010 POLISHED CONCRETE FLOORS,540,400 grit diamond / resin matrix,J-4A,2.80,11.429,M.S.F.,37.5,565.0,110.0,752.50,"1,025"
03 35 43.10,0010 POLISHED CONCRETE FLOORS,610,800 grit diamond / resin matrix,J-4A,2.80,11.429,M.S.F.,37.5,565.0,150.0,752.50,"1,025"
03 35 43.10,0010 POLISHED CONCRETE FLOORS,620,1500 grit diamond / resin matrix,,2.80,11.429,,37.5,565.0,150.0,752.50,"1,025"
03 35 43.10,0010 POLISHED CONCRETE FLOORS,630,3000 grit diamond /resin matrix,,2.80,11.429,,37.5,565.0,150.0,752.50,"1,025"
03 35 43.10,0010 POLISHED CONCRETE FLOORS,700,Auto scrubbing after final polishing step,J-4B,16,0.5,,,23.0,11.9,34.90,47
03 37 13.30,Gunite (Dry-Mix),10,GUNITE (DRY-MIX),,,,,,,,,
03 37 13.30,Gunite (Dry-Mix),20,"Typical in place, 1"" layers, no mesh included",C-16,2000.0,0.028,S.F.,0.52,1.4,211.0,2.13,2.89
03 37 13.30,Gunite (Dry-Mix),100,"Mesh for gunite 2 x 2, #12",2 Rodm,800.0,0.02,,0.89,1.21,,2.10,2.79
03 37 13.30,Gunite (Dry-Mix),150,"#4 reinforcing bars @ 6"" each way",,500.0,0.032,,2.43,1.94,,4.37,5.55
03 37 13.30,Gunite (Dry-Mix),300,"Typical in place, including mesh, 2"" thick, flat surfaces",C-16,1000.0,0.056,,1.94,2.81,0.41,5.16,6.75
03 37 13.30,Gunite (Dry-Mix),350,Curved surfaces,,500.112,,,1.94,5.6,0.83,8.371,11.35
03 37 13.30,Gunite (Dry-Mix),500,"4"" thick, flat surfaces",,750.0,0.075,,2.98,3.75,0.55,7.28,9.45
03 37 13.30,Gunite (Dry-Mix),550,Curved surfaces,,350.16,,,2.98,8.05,1.18,12.21,16.5
03 37 13.30,Gunite (Dry-Mix),900,"Prepare old walls, no scaffolding, good condition",C-10,1000.0,0.024,,,1.22,,1.22,1.79
03 37 13.30,Gunite (Dry-Mix),950,Poor condition,"""",275.0,0.087,,,4.42,,4.42,6.5
03 37 13.30,Gunite (Dry-Mix),1100,"For high finish requirement or close tolerance, add",,,,,,,,,50 %
03 37 13.30,Gunite (Dry-Mix),1150,Very high,,,,,,,,,110 %
03 37 13.60,Shotcrete (Wet-Mix),10,SHOTCRETE (WET-MIX),,,,,,,,,
03 37 13.60,Shotcrete (Wet-Mix),20,"Wet mix, placed up to 12 C.Y./hour, 3000 psi",C-8C,80.0,0.6,C.Y.,169.0,30.0,12.7,211.7,244.0
03 37 13.60,Shotcrete (Wet-Mix),100,Up to 35 C.Y./hour,C 8E,240.0,0.2,"""",152.0,9.8,4.87,166.67,188.0
03 39 13.50,Water Curing,03 37 13.60,Shotcrete (Wet-Mix),,,,,,,,,
03 39 13.50,Water Curing,1010,"Fiber reinforced, 1"" thick",C-8C,1740,0.028,S.F.,1.24,1.37,0.58,3.19,4.04
03 39 13.50,Water Curing,1020,"2"" thick",,900,0.053,,2.48,2.65,1.13,6.26,7.9
03 39 13.50,Water Curing,1030,"3"" thick",,825,0.058,,3.72,2.89,1.23,7.84,9.75
03 39 13.50,Water Curing,1040,"4"" thick",,750,0.064,,4.97,3.18,1.35,9.5,11.65
03 39 13.50,Water Curing,03 39,Concrete Curing,,,,,,,,,
03 39 13.50,Water Curing,03 39 13,Water Concrete Curing,,,,,,,,,
03 39 13.50,Water Curing,03 39 13.50,Water Curing,,,,,,,,,
03 39 13.50,Water Curing,0010,WATER CURING,,,,,,,,,
03 39 13.50,Water Curing,0015,"With burlap, 4 uses assumed, 7.5 oz.",2 Clab,555,0.291,C.S.F.,14.90,13.25,,28.15,36.0
03 39 13.50,Water Curing,0100,10 oz.,"""",55,0.291,"""",27,13.25,,40.25,49.5
03 39 13.50,Water Curing,0400,"Curing blankets, 1"" to 2"" thick, buy",,,,S.F.,.64,,,0.64,0.7
03 39 13.50,Water Curing,03 39 23,Membrane Concrete Curing,,,,,,,,,
03 39 13.50,Water Curing,03 39 23.13,Chemical Compound Membrane Concrete Curing,,,,,,,,,
03 39 13.50,Water Curing,0010,CHEMICAL COMPOUND MEMBRANE CONCRETE CURING,,,,,,,,,
03 39 13.50,Water Curing,0300,Sprayed membrane curing compound,2 Clab,95,0.168,មីS.F.,13.55,7.70,,21.25,226.5
03 39 13.50,Water Curing,0700,"Curing compound, solvent based, 400 S.F./gal., 55 gallon lots",,,,៖Gol.,22,,,22.0,24.5
03 39 13.50,Water Curing,0720,5 gallon lots,,,,,,30,,,30.0
03 39 13.50,Water Curing,0800,"Curing compound, water based, 250 S.F./gal, 55 gallon lots",,,,,27,,,27.0,30.0
03 39 13.50,Water Curing,0820,5 gallon lots,,,,,25,,,25.0,27.5
03 39 13.50,Water Curing,03 39 23.23,Sheet Membrane Concrete Curing,,,,,,,,,
03 39 13.50,Water Curing,0010,SHEET MEMBRANE CONCRETE CURING,,,,,,,,,
03 39 13.50,Water Curing,0200,"Curing blanket, burlap / poly, 2 ply",2 Clab,70,0.229,C.S.F.,24.50,10.40,,34.9,42.5
03 39 13.50,Water Curing,03 41,Precast Structural Concrete,,,,,,,,,
03 39 13.50,Water Curing,03 41 13,Precast Concrete Hollow Core Planks,,,,,,,,,
03 39 13.50,Water Curing,03 41 13.50,Precast Slab Planks,,,,,,,,,
03 39 13.50,Water Curing,0010,PRECAST SLAB PLANKS R034105-30,,,,,,,,,
03 39 13.50,Water Curing,0020,"Prestressed roof/floor members, grouted, solid, 4"" thick",C-11,2400,0.03,S.F.,8.20,1.84,0.99,11.03,12.95
03 39 13.50,Water Curing,0050,"6"" thick",,2800,0.026,,8.35,1.58,0.85,10.78,12.5
03 39 13.50,Water Curing,0100,"Hollow, 8"" thick",,3200,0.023,,10.65,1.38,0.75,12.78,14.7
03 39 13.50,Water Curing,0150,"10"" thick",,3600,0.02,,9.70,1.23,0.66,11.59,13.25
03 39 13.50,Water Curing,0200,"12"" thick",,4000..018,,,11.40,1.10,0.6,13.1,14.9
03 39 13.50,Water Curing,03 41 16,Precast Concrete Slabs,,,,,,,,,
03 39 13.50,Water Curing,03 41 16.20,Precast Concrete Channel Slabs,,,,,,,,,
03 39 13.50,Water Curing,0010,PRECAST CONCRETE CHANNEL SLABS,,,,,,,,,
03 39 13.50,Water Curing,0335,"Lightweight concrete channel slab, long runs, 2-3/4"" thick",C-12,1575,0.03,S.F.,12.45,1.71,1.26,15.42,17.6
03 39 13.50,Water Curing,0375,"3-3/4"" thick",,1550,0.031,,13.65,1.74,1.28,16.67,19.05
03 39 13.50,Water Curing,0475,"4-3/4"" thick",,1525,0.031,,12.50,1.76,1.3,15.56,17.8
03 39 13.50,Water Curing,1275,"Short pieces, 2-3/4"" thick",,785,1.061,,18.70,3.43,2.53,24.66,28.5
03 39 13.50,Water Curing,1375,"3-3/4"" thick",,770,0.062,,20.50,3.49,2.58,26.57,30.5
03 39 13.50,Water Curing,1475,"4-3/4"" thick",,762,0.063,,18.75,3.53,2.6,24.88,28.5
03 39 13.50,Water Curing,03 41 16.50,Precast Lightweight Concrete Plank,,,,,,,,,
03 39 13.50,Water Curing,0010,PRECAST LIGHTWEIGHT CONCRETE PLANK,,,,,,,,,
03 39 13.50,Water Curing,0015,"Lightweight plank, nailable, T&G, 2"" thick",C-12,1800,0.027,S.F.,9.70,1.49,1.1,12.29,14.15
03 39 13.50,Water Curing,0150,"For premium ceiling finish, add",,,,"""",,10 %,,,
03 39 13.50,Water Curing,0200,"For sloping roofs, slope over 4 in 12, add",,,,,,,25 %,,
03 39 13.50,Water Curing,0250,"Slope over 6 in 12, add",,,,,,,150 %,,
03 41 23.50,Precast Stairs,10,PRECAST STAIRS,,,,,,,,,
03 41 23.50,Precast Stairs,20,"Precast concrete treads on steel stringers, 3' wide",-12,75.0,0.64,Riser,173,36.0,26.5,235.50,273
03 41 23.50,Precast Stairs,300,"3 Front entrance, 5' wide with 48"" platform, 2 risers",,16.0,3.0,Flight,675,168.0,124.0,967,"1,125"
03 41 23.50,Precast Stairs,350,5 risers,,12.0,4.0,,"1,250",224.0,165.0,"1,639","1,900"
03 41 23.50,Precast Stairs,500,"6' wide, 2 risers",,15.0,3.2,,720,179.0,132.0,"1,031","1,200"
03 41 23.50,Precast Stairs,550,5 risers,,,4.364,,"1,375",244.0,180.0,"1,799","2,100"
03 41 23.50,Precast Stairs,700,"7' wide, 2 risers",,14.0,3.429,,"1,050",192.0,142.0,"1,384","1,600"
03 41 23.50,Precast Stairs,750,5 risers,,10.0,4.8,,"1,650",269.0,198.0,"2,117","2,450"
03 41 23.50,Precast Stairs,1200,"Basement entrance stairwell, 6 steps, incl. steel bulkhead door",B 51,22.0,2.182,Flight,"1,850",102.0,15.45,"1,967.45","2,225"
03 41 23.50,Precast Stairs,1250,14 steps,"""",11.0,4.364,"""","3,350",204.0,31.0,"3,585","4,025"
03 41 33.10,Precast Beams,10,PRECAST BEAMS,R034105-30,,,,,,,,
03 41 33.10,Precast Beams,11,"L-shaped, 20' span, 12"" x 20""",C-11,32.0,2.25,Ea.,"4,675",138.0,74.5,"4,887.50","5,450"
03 41 33.10,Precast Beams,60,"18"" x 36""",,24.0,3.0,,"6,450",184.0,99.5,"6,733.50","7,500"
03 41 33.10,Precast Beams,100,"24"" x 44""",,22.0,3.273,,"7,750",201.0,108.0,"8,059","8,925"
03 41 33.10,Precast Beams,150,"30' span, 12"" x 36""",,24.0,3.0,,"9,125",184.0,99.5,"9,408.50","10,500"
03 41 33.10,Precast Beams,200,"18"" x 44""",,20.0,3.6,,"10,900",221.0,119.0,"11,240","12,500"
03 41 33.10,Precast Beams,250,"24"" x 52""",,16.0,4.5,,"13,100",276.0,149.0,"13,525","15,000"
03 41 33.10,Precast Beams,400,"40' span, 12"" x 52""",,20.0,3.6,,"13,800",221.0,119.0,"14,140","15,700"
03 41 33.10,Precast Beams,450,"18"" x 52""",,16.0,4.5,,"15,400",276.0,149.0,"15,825","17,600"
03 41 33.10,Precast Beams,500,"24"" x 52""",,12.0,6.0,,"17,500",370.0,199.0,"18,069","20,000"
03 41 33.10,Precast Beams,1200,"Rectangular, 20' span, 12"" x 20""",,32.0,2.25,,"4,050",138.0,74.5,"4,262.50","4,775"
03 41 33.10,Precast Beams,1250,"18"" x 36""",,24.0,3.0,,"5,900",184.0,99.5,"6,183.50","6,900"
03 41 33.10,Precast Beams,1300,"24"" x 44""",,22.0,3.273,,"6,875",201.0,108.0,"7,184","8,000"
03 41 33.10,Precast Beams,1400,"30' span, 12"" x 36""",,24.0,3.0,,"6,725",184.0,99.5,"7,008.50","7,775"
03 41 33.10,Precast Beams,1450,"18"" x 44""",,20.0,3.6,,"9,350",221.0,119.0,"9,690","10,800"
03 41 33.10,Precast Beams,1500,"24"" x 52""",,16.0,4.5,,"11,400",276.0,149.0,"11,825","13,100"
03 41 33.10,Precast Beams,1600,"40' span, 12"" x 52""",,20.0,3.6,,"11,200",221.0,119.0,"11,540","12,800"
03 41 33.10,Precast Beams,1650,"18"" x 52""",,16.0,4.5,,"13,200",276.0,149.0,"13,625","15,100"
03 41 33.10,Precast Beams,1700,"24"" x 52""",,12.0,6.0,,"15,200",370.0,199.0,"15,769","17,500"
03 41 33.10,Precast Beams,2000,"""T"" shaped, 20' span, 12"" x 20""",,32.0,2.25,,"5,650",138.0,74.5,"5,862.50","6,525"
03 41 33.10,Precast Beams,2050,"18"" x 36""",,24.0,3.0,,"7,425",184.0,99.5,"7,708.50","8,575"
03 41 33.10,Precast Beams,2100,"24"" x 44""",,22.0,3.273,,"7,625",201.0,108.0,"7,934","8,825"
03 41 33.10,Precast Beams,2200,"30' span, 12"" x 36""",,24.0,3.0,,"10,100",184.0,99.5,"10,383.50","11,500"
03 41 33.10,Precast Beams,2250,"18"" x 44""",,20.0,3.6,,"12,800",221.0,119.0,"13,140","14,600"
03 41 33.10,Precast Beams,2300,"24"" x 52""",,16.0,4.5,,"12,500",276.0,149.0,"12,925","14,300"
03 41 33.10,Precast Beams,2500,"40' span, 12"" x 52""",,20.0,3.6,,"16,500",221.0,119.0,"16,840","18,600"
03 41 33.10,Precast Beams,2550,"18"" x 52""",,16.0,4.5,,"15,500",276.0,149.0,"15,925","17,700"
03 41 33.10,Precast Beams,2600,"24"" x 52""",,12.0,6.0,,"16,600",370.0,199.0,"17,169","19,100"
03 41 33.15,Precast Columns,10,PRECAST COLUMNS,R034105-30,,,,,,,,
03 41 33.15,Precast Columns,20,"Rectangular to 12' high, 16"" x 16""",C-11,120.0,0.6,L.F.,266.0,37.0,19.9,322.9,370.0
03 41 33.15,Precast Columns,50,"24"" x 24""",,96.0,0.75,,365.0,46.0,25.0,436.0,500.0
03 41 33.15,Precast Columns,300,"24' high, 28"" x 28""",,192.0,0.375,,410.0,23.0,12.45,445.45,505.0
03 41 33.15,Precast Columns,350,"36"" x 36""",,144.0,0.5,,550.0,30.5,16.6,597.1,670.0
03 41 33.25,Precast Joists,10,PRECAST JOISTS,R034105-30,,,,,,,,
03 41 33.25,Precast Joists,15,"40 psf L.L., 6"" deep for 12' spans",C-12,600.0,0.08,L.F.,37.5,4.48,3.3,45.28,51.5
03 41 33.25,Precast Joists,50,"8"" deep for 16' spans",,575.0,0.083,,62.0,4.68,3.45,70.13,79.0
03 41 33.25,Precast Joists,100,"10"" deep for 20' spans",,550.0,0.087,,109.0,4.89,3.61,117.5,131.0
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,3,41 33 Precast Structural Pretensioned Concrete,,,,,,,,,
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,3,41 33.25 Precast Joists,,,,,,,,,
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,150,"12"" deep for 24' spans",C-12,525.0,91.0,LF.,149,5.1,3.78,157.88,176
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,3,41 33.60 Precast Tees,,,,,,,,,
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,10,PRECAST TEES R034105-30,,,,,,,,,
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,20,"Quad tee, short spans, roof",G-11,7200.0,0.01,S.F.,10.40,0.61,0.33,11.34,12.75
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,50,Floor,,7200.0,0.01,,10.40,0.61,0.33,11.34,12.75
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,200,"Double tee, floor members, 60' span",,8400.0,0.009,,11.60,0.53,0.28,12.41,13.85
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,250,80' span,,8000.0,0.009,,16.60,0.55,0.3,17.45,19.40
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,300,"Roof members, 30' span",,4800.0,0.015,,14.25,0.92,0.5,15.67,17.60
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,350,50' span,,6400.0,0.011,,11.95,0.69,0.37,13.01,14.60
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,400,"Wall members, up to 55' high",,3600.0,0.02,,16.25,1.23,0.66,18.14,20.50
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,500,"Single tee roof members, 40' span",,3200.0,0.023,,17.15,1.38,0.75,19.28,22
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,550,80' span,,5120.0,0.014,,19.30,0.86,0.47,20.63,23.50
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,600,100' span,,6000.0,0.012,,29.50,0.74,0.4,30.64,34
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,650,120' span,,6000.0,0.012,,30.50,0.74,0.4,31.64,35
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1000,"Double tees, floor members",,,,,,,,,
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1100,"Lightweight, 20"" x 8' wide, 45' span",C-11,20.0,3.6,Ea.,"4,125",221.0,119.0,"4,465","5,000"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1150,"24"" x 8' wide, 50' span",,18.0,4.0,,"4,575",245.0,133.0,"4,953","5,575"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1200,"32"" x 10' wide, 60' span",,16.0,4.5,,"6,875",276.0,149.0,"7,300","8,125"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1250,"Standard weight, 12"" x 8' wide, 20' span",,22.0,3.273,,"1,675",201.0,108.0,"1,984","2,250"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1300,"16"" x 8' wide, 25' span",,20.0,3.6,,"2,075",221.0,119.0,"2,415","2,775"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1350,"18"" x 8' wide, 30' span",,20.0,3.6,,"2,500",221.0,119.0,"2,840","3,225"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1400,"20"" x 8' wide, 45' span",2,18.0,4.0,,"3,750",245.0,133.0,"4,128","4,650"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1450,"24"" x 8' wide, 50' span",,16.0,4.5,,"4,175",276.0,149.0,"4,600","5,150"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,1500,"32"" x 10' wide, 60' span",,14.0,5.143,,"6,250",315.0,170.0,"6,735","7,550"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2000,Roof members,,,,,,,,,
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2050,"Lightweight, 20"" x 8' wide, 40' span",C-11,20.0,3.6,Ea.,"3,675",221.0,119.0,"4,015","4,500"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2100,"24"" x 8' wide, 50' span",,18.0,4.0,,"4,575",245.0,133.0,"4,953","5,575"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2150,"32"" x 10' wide, 60' span",,16.0,4.5,,"6,875",276.0,149.0,"7,300","8,125"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2200,"Standard weight, 12"" x 8' wide, 30' span",,22.0,3.273,,"2,500",201.0,108.0,"2,809","3,175"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2250,"16"" x 8' wide, 30' span",,20.0,3.6,,"2,625",221.0,119.0,"2,965","3,350"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2300,"18"" x 8' wide, 30' span",,20.0,3.6,,"2,750",221.0,119.0,"3,090","3,500"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2350,"20"" x 8' wide, 40' span",,18.0,4.0,,"3,325",245.0,133.0,"3,703","4,200"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2400,"24"" x 8' wide, 50' span",,16.0,4.5,,"4,175",276.0,149.0,"4,600","5,150"
03 41 33.25,03 41 33 Precast Structural Pretensioned Concrete,2450,"32"" x 10' wide, 60' span",,14.0,5.143,,"6,250",315.0,170.0,"6,735","7,550"
03 45 13.50,Precast Wall Panels,10,PRECAST WALL PANELS R034513-10,,,,,,,,,
03 45 13.50,Precast Wall Panels,50,"Uninsulated, smooth gray",,,,,,,,,
03 45 13.50,Precast Wall Panels,150,"Low rise, 4' x 8' x 4"" thick",-11.0,320.0,0.225,S.F.,33.5,13.8,7.45,54.75,65.5
03 45 13.50,Precast Wall Panels,210,"8' x 8', 4"" thick",,576.0,0.125,,33.0,7.65,4.14,44.79,53.0
03 45 13.50,Precast Wall Panels,250,"8' x 16' x 4"" thick",,1024.0,0.07,,32.5,4.32,2.33,39.15,45.0
03 45 13.50,Precast Wall Panels,600,"High rise, 4' x 8' x 4"" thick",,288.0,0.25,,33.5,15.35,8.3,57.15,69.0
03 45 13.50,Precast Wall Panels,650,"8' x 8' x 4"" thick",,512.0,0.141,,33.0,8.65,4.66,46.31,55.0
03 45 13.50,Precast Wall Panels,700,"8' x 16' x 4"" thick",,768.0,0.094,,32.5,5.75,3.11,41.36,48.0
03 45 13.50,Precast Wall Panels,750,"10' x 20', 6"" thick",,1400.0,0.051,,55.5,3.16,1.7,60.36,67.5
03 45 13.50,Precast Wall Panels,800,"Insulated panel, 2"" polystyrene, add",,,,,1.45,,,1.45,1.6
03 45 13.50,Precast Wall Panels,850,"2"" urethane, add",,,,,1.11,,,1.11,1.22
03 45 13.50,Precast Wall Panels,1200,"Finishes, white, add",,,,,3.64,,,3.64,4.01
03 45 13.50,Precast Wall Panels,1250,"Exposed aggregate, add",,,,,0.65,,,0.65,0.72
03 45 13.50,2022 Bare Costs,3,45 13 Faced Architectural Precast Concrete,,,,,,,,,
03 45 13.50,2022 Bare Costs,3,45 13.50 Precast Wall Panels,,,,,,,,,
03 45 13.50,2022 Bare Costs,1300,"Granite faced, domestic, add",,,,S.F.,27.50,,,27.5,30.5
03 45 13.50,2022 Bare Costs,1350,"Brick faced, modular, red, add",,,,,9.15,,,9.15,10.05
03 45 13.50,2022 Bare Costs,2200,Fiberglass reinforced cement with urethane core,,,,,,,,,433.0
03 45 13.50,2022 Bare Costs,2210,"R20, 8' x 8', 5"" plain finish",E2,750.0,0.075,S.F.,30.50,4.57,3.31,38.38,44.0
03 45 13.50,2022 Bare Costs,2220,Exposed aggregate or brick finish,"""",600.0,0.093,"""",50.50,5.7,4.13,60.33,69.0
03 45 13.50,2022 Bare Costs,3,47 Site - Cast Concrete,,,,,,,,,
03 45 13.50,2022 Bare Costs,3,47 13 - Tilt-Up Concrete,,,,,,,,,
03 45 13.50,2022 Bare Costs,3,47 13.50 Tilt-Up Wall Panels,,,,,,,,,
03 45 13.50,2022 Bare Costs,10,TILT-UP WALL PANELS,R034713-20,,,,,,,,
03 45 13.50,2022 Bare Costs,15,"Wall panel construction, walls only, 5-1/2"" thick",C-14,1600.0,0.09,S.F.,8.10,4.94,1.52,14.56,17.95
03 45 13.50,2022 Bare Costs,100,"7-1/2"" thick",,1550.0,0.093,1,10.15,5.1,1.57,16.82,20.5
03 45 13.50,2022 Bare Costs,500,"Walls and columns, 5-1/2"" thick walls, 12"" x 12"" columns",,1565.0,0.092,,12.15,5.05,1.56,18.76,22.5
03 45 13.50,2022 Bare Costs,550,"7-1/2"" thick wall, 12"" x 12"" columns",,1370.0,0.105,,14.95,5.75,1.78,22.48,27.0
03 45 13.50,2022 Bare Costs,800,"Columns only, site precast, 12"" x 12""",,200.0,0.72,LF,301,39.5,12.2,81.7,105.0
03 45 13.50,2022 Bare Costs,850,"16"" x 16""",,105.0,1.3711,,43.50,75.5,23.0,142.0,186.0
03 45 13.50,2022 Bare Costs,3,48 Precast Concrete Specialties,,,,,,,,,
03 45 13.50,2022 Bare Costs,3,48 43 Precast Concrete Trim,,,,,,,,,
03 45 13.50,2022 Bare Costs,3,48 43.40 Precast Lintels,,,,,,,,,
03 45 13.50,2022 Bare Costs,10,"PRECAST LINTELS, smooth gray, prestressed, stock units only",,,,,,,,,
03 45 13.50,2022 Bare Costs,800,"4"" wide x 8"" high x 4' long",D-10,28.0,1.143,Ea.,39.50,63.0,20.502,123.0,161.0
03 45 13.50,2022 Bare Costs,850,8' long,,24.0,1.333,,90,73.5,24.0,187.5,235.0
03 45 13.50,2022 Bare Costs,1000,"6"" wide x 8"" high x 4' long",,26.0,1.231,,66.50,68.0,,156.5,200.0
03 45 13.50,2022 Bare Costs,1050,10' long,,22.0,1.455,,174,80.5,26.0,280.5,340.0
03 45 13.50,2022 Bare Costs,1200,"8"" wide x 8"" high x 4' long",,24.0,1.333,,64.50,73.5,24.0,162.0,207.0
03 45 13.50,2022 Bare Costs,1250,12' long,,20.0,1.6,,223,88.5,28.5,340.0,410.0
03 45 13.50,2022 Bare Costs,1275,"For custom sizes, types, colors, or finishes of precast lintels, add",,,,Ea.,,150 %,,,
03 45 13.50,2022 Bare Costs,3,48 43.90 Precast Window Sills,,,,,,,,,
03 45 13.50,2022 Bare Costs,10,PRECAST WINDOW SILLS,,,,,,,,,
03 45 13.50,2022 Bare Costs,600,"Precast concrete, 4"" tapers to 3"", 9"" wide",3-1,70.0,2225.0,LF,5.80,11.45,,17.25,23.5
03 45 13.50,2022 Bare Costs,650,"11"" wide",=,60.0,0.267,#,6.45,13.35,,19.8,27.0
03 45 13.50,2022 Bare Costs,3,51 Cast Roof Decks,,,,,,,,,
03 45 13.50,2022 Bare Costs,3,51 13 - Cementitious Wood Fiber Decks,,,,,,,,,
03 45 13.50,2022 Bare Costs,3,51 13.50 Cementitious/Wood Fiber Planks,,,,,,,,,
03 45 13.50,2022 Bare Costs,10,CEMENTITIOUS/WOOD FIBER PLANKS,R051223-50,,,,,,,,
03 45 13.50,2022 Bare Costs,50,"Plank, beveled edge, 1"" thick",2 Carp,1000.0,0.016,S.F.,3.68,0.2222,,4.58,5.4
03 45 13.50,2022 Bare Costs,100,"1-1/2"" thick",,975.0,0.016,,5.55,0.92,,6.47,7.5
03 45 13.50,2022 Bare Costs,150,"T&G, 2"" thick",,950.0,0.017,,3.85,0.95,,4.8,5.65
03 45 13.50,2022 Bare Costs,200,"2-1/2"" thick",,925.0,0.017,,4.36,0.97,,5.33,6.25
03 45 13.50,2022 Bare Costs,250,"3"" thick",,900.0,0.018,,4.88,1.0,,5.88,6.85
03 45 13.50,2022 Bare Costs,1000,"Bulb tee, sub purlin and grout, 6' span, add",E-1,5000.0,0.005,,2.01,0.23,0.03,2.33,2.69
03 45 13.50,2022 Bare Costs,1100,8' span,"""",4200.0,0.006,,2.01,0.35,0.04,2.4,2.78
03 45 13.50,0010 GYPSUM ROOF DECK,3,51 16 - Gypsum Concrete Roof Decks,,,,,,,,,
03 45 13.50,0010 GYPSUM ROOF DECK,3,51 16.50 Gypsum Roof Deck,,,,,,,,,
03 45 13.50,0010 GYPSUM ROOF DECK,10,GYPSUM ROOF DECK,,,,,,,,,
